Elementary,Intermediate ,Advanced
"The European Parliament have said that
health warnings will cover nearly two-thirds
of cigarette packs and there will be a ban on
menthol cigarettes in the EU.","Health warnings that cover nearly two-thirds of
cigarette packs and a ban on menthol cigarettes
in the EU have come a step nearer after a vote
in the European Parliament.","Health warnings covering nearly two-thirds of
cigarette packs and a ban on menthol cigarettes
across the EU have come a step nearer
following a vote in the European Parliament."
"The EU will ban menthol and other flavours
from 2022. MEPs also decided that most
electronic cigarettes, which are more and
more popular as alternatives to normal
cigarettes, do not to be need regulated in
the same way as medicines.","Menthol and other flavours will be banned
from 2022, and MEPs also decided that most
electronic cigarettes, which are increasingly
popular as alternatives to tobacco products, do
not need to be regulated in the same way
as medicines.","Menthol and other flavours will be banned from
2022, but, in a blow to the UK government,
MEPs decided that most electronic cigarettes,
increasingly popular as alternatives to tobacco
products, need not be regulated in the same
way as medicines."
"The Department of Health and e-cigarette
companies in Britain want to find out
exactly what this means – for example,
will e-cigarette companies be banned from
advertising at sports events?","Health officials and the e-cigarette industry in
Britain want to clarify what this means – for
instance, whether e-cigarette companies will
have the same bans on sponsorship and
promotion at sports events as tobacco firms.","Health officials and the e-cigarette industry in
Britain are seeking to clarify what this means
– for instance, whether companies in the
fast-expanding market face the same bans on
sponsorship and promotion at sports events as
tobacco firms."
"The Department of Health said: “We are
very pleased to see tougher action on
smoking, with European controls banning
flavoured cigarettes and the introduction
of stricter rules on health warnings on
cigarette packs.","The Department of Health would not comment
on the advertising issue until officials had
studied the MEPs’ decisions. But, in a
statement, the DH said: “We are very pleased to
see tougher action on tobacco, with European
controls banning flavoured cigarettes and the
introduction of stricter rules on front-of-pack
health warnings.","The Department of Health would not comment
on the advertising issue until officials had
studied the MEPs’ decisions. But, in a
statement, the DH said: “We are very pleased
to see the move towards tougher action on
tobacco, with Europe-wide controls banning
flavoured cigarettes and the introduction of
stricter rules on front-of-pack health warnings."
"“But we are disappointed with the decision
not to regulate nicotine-containing
products (NCPs), including e-cigarettes, as
medicines. We believe these products need
to be regulated as medicines.","“However, we are disappointed with the decision
not to regulate nicotine-containing products
(NCPs), including e-cigarettes, as medicines.
We believe these products need to be regulated
as medicines and will continue to make this
point during further negotiations.","“However, we are disappointed with the
decision to reject the proposal to regulate
nicotine-containing products (NCPs), including
e-cigarettes, as medicines. We believe these
products need to be regulated as medicines
and will continue to make this point during
further negotiations."
"“Smoking levels in England are at their
lowest since records began – 19.5 per cent
– but we want to reduce the numbers of
people smoking even more and believe this
important step will help.”","“Smoking levels in England are at their lowest
since records began – 19.5 per cent – but
we are determined to further reduce rates of
smoking and believe this important step
will help.”","“Figures show smoking levels in England are
at their lowest since records began – 19.5 per
cent – but we are determined to further reduce
rates of smoking and believe this important step
will help.”"
"UK e-cigarette companies, who were
happy with the parliament’s vote, said they
were already in talks with the Advertising
Standards Authority. But they said
that it would not be a good idea to ban
all advertising.","The UK e-cigarette industry, which welcomed
the parliament’s vote, said it was already in talks
with the Advertising Standards Authority but
added that it would not be “sensible, reasonable
or useful” to ban all advertising.","The UK e-cigarette industry, which broadly
welcomed the parliament’s vote, said it was
already in talks with the Advertising Standards
Authority, but added that it would not be
“sensible, proportionate, reasonable or useful” to
ban all advertising."
"MEPs decided e-cigarettes should only
be regulated as medical products if the
e-cigarette companies said they could stop
people from smoking.","MEPs decided e-cigarettes should only be
regulated as medical products if manufacturers
claimed they could prevent the smoking
of tobacco – a decision criticized by the
government’s main medicines regulator.","MEPs decided e-cigarettes should only be
regulated as medical products if manufacturers
claimed they could prevent tobacco smoking – a
decision criticized by the government’s main
medicines regulator."
"Other groups want e-cigarettes, used by
about 1.3 million people in Britain, to be
regulated in the same way as gums, patches
and mouth sprays, which are aimed at
helping smokers to quit.","They want to put the e-cigarettes, used by an
estimated 1.3 million people in Britain, on the
same legal basis as gums, patches and mouth
sprays, which help smokers to quit, but the
industry says that licensing is expensive and this
would force alternatives to tobacco off
the shelves.","They want to put the products, used by an
estimated 1.3 million people in Britain by 2014,
on the same legal basis as gums, patches and
mouth sprays aimed at helping smokers to quit,
but the industry says the expensive process
of licensing would help force alternatives to
tobacco off the shelves."
"The MEPs voted to put health warnings on
65% of each cigarette pack. At the moment,
the warnings cover at least 30% on the front
and 40% on the back. The UK government
has not decided if they will do the same
as Australia and introduce standardized
packaging. First, they want to know that this
will stop people from smoking.","The MEPs voted to put health warnings on 65%
of each cigarette pack. At present, the warnings
cover at least 30% on the front and 40% on
the back. The UK government has delayed
a decision on whether to follow Australia by
introducing standardized packaging until there is
evidence that this will reduce tobacco use.","The MEPs voted to put health warnings on
65% of each cigarette pack, as opposed to a
proposed 75%. At present, the warnings cover
at least 30% on the front and 40% on the back.
The UK government has delayed a decision
on whether to follow Australia by introducing
standardized packaging until there is evidence
that such measures cut tobacco use."
"The MEPs’ decision about the bigger health
warnings on the packaging could become
law in 2014.","The MEPs’ decision, which could become law in
2014, will be followed by negotiations with the
EU Council of Ministers.","The MEPs’ votes in the first reading of the draft
tobacco directive, which could become law in
2014, will be followed by negotiations with the
EU Council of Ministers."
"“The UK continues to believe that medicinal
regulation of NCPs is best for public health,”
said the Medicines and Healthcare Products
Regulatory Authority.","“The UK continues to believe that medicinal
regulation of NCPs is the best way to improve
public health,” said a spokesman for the
Medicines and Healthcare Products
Regulatory Authority.","The Medicines and Healthcare Products
Regulatory Authority had already invited
manufacturers to cooperate by opting for
voluntary regulation in June 2013 in advance
of what it still hopes will be compulsory across
Europe. “The legislative process is still not
complete and there will be further negotiation.
The UK continues to believe that medicinal
regulation of NCPs is the best way to deliver a
benefit to public health,” said a spokesman."
