Elementary,Intermediate ,Advanced
"Historically, it would have been a disappointment for African Americans and many white liberals if the first black presidency had ended in failure, halted prematurely.","Sweden is the best country for older people,
Afghanistan the worst – but the general wealth
of a country does not always mean better
conditions for the over-60s, according to the
first global index on ageing. Sweden’s top
ranking – followed by Norway, Germany, the
Netherlands and Canada – is predictable, but
the Global AgeWatch index provides some
surprising results.","Sweden is the best country for older people,
Afghanistan the worst – but general affluence
does not necessarily mean better conditions
for the over-60s, according to the first global
index on ageing. While Sweden’s top ranking –
followed by Norway, Germany, the Netherlands
and Canada – may be predictable, the
Global AgeWatch index throws up some
surprising results."
"The US, the world’s richest country, is only
in eighth place, and the UK is in 13th place.
Sri Lanka is 36th, far above Pakistan at
89th, although the countries have similar
economies. Bolivia and Mauritius are
in higher positions than the size of their
economies suggests. Brazil and China
are quite high, but India and Russia are
much lower.","The US, the world’s richest country, is only in
eighth place, while the UK is 13th. Sri Lanka
is 36th, far above Pakistan at 89th, despite
similar levels of gross domestic product (GDP).
Bolivia and Mauritius score higher than the
size of their economies may suggest and,
while Brazil and China are relatively high on
the index, India and Russia are much lower.","The US, the world’s richest country, is down in
eighth place, while the UK fails to make the top
ten at number 13. Sri Lanka ranks 36, well above
Pakistan at 89, despite similar levels of gross
domestic product (GDP). Bolivia and Mauritius
score higher than the size of their economies
may suggest, while the emerging economies
of Brazil, Russia, India and China are a mixed
bag. Brazil and China rank relatively high on the
index; India and Russia are much lower."
"“This study shows that history is important,”
said Mark Gorman, director of HelpAge
International. “The top countries are what
you would expect, but Scandinavian
countries were not rich when they introduced
pensions for everyone. Older people in Sri
Lanka today have good basic education and
health care – those countries decided to
help older people. No country has enough
money but, when they decide how to
spend their money, they should not forget
older people.”","“This survey shows that history counts,”
said Mark Gorman, director of HelpAge
International. “The top-ranked countries are
what you would expect, but Scandinavian
countries were not wealthy when they
introduced pensions for everyone. The older
population in Sri Lanka today is benefiting
from good basic education and health
care – those countries made certain policy
choices. Everybody has scarce resources,
but they should not forget that, when they
make investment decisions, they should also
consider issues of old age.”","“This survey shows that history counts,”
said Mark Gorman, director of the HelpAge
International advocacy group. “The top-ranked
countries are what you would expect, but
Scandinavian countries were not wealthy when
they introduced universal pensions. The older
population in Sri Lanka today is benefiting
from good basic education and health care –
those countries made certain policy choices.
Everybody faces scarce resources, but they
should not forget that, when they make
investment decisions, they should also address
issues of old age.”"
"The study includes 91 countries and 89% of
the world’s older people. The study comes at
a time of big population changes: by 2050,
there will probably be two billion people
aged 60 and over, which will be more than a
fifth of the world’s population.","The index, developed with the UN Fund for
Population and Development, covers 91
countries and 89% of the world’s older people.
The survey comes during a major demographic
change: by 2050, there are expected to be two
billion people aged 60 and over, making up
more than a fifth of the world’s population.","The index, developed with the UN Fund for
Population and Development, spans 91 countries
and 89% of the world’s older people. The survey
comes amid a major demographic shift: by 2050,
there are expected to be two billion people aged
60 and over, who will comprise more than a fifth
of the world’s population."
"Population ageing – when older people
are a larger and larger percentage of
the population – is happening fastest in
developing countries. More than two-thirds
of older people live in poor countries; by
2050, this proportion will probably be about
four-fifths. The fastest ageing countries
– Jordan, Laos, Mongolia, Nicaragua
and Vietnam – are in the lower half of the
ranking, which suggests that politicians
there need to look at the problem of ageing
so that they can give enough support to
their populations. There are also differences
between men and women in ageing
populations – women generally live longer
than men. In 2012, for every 84 men aged
60 and over, there were 100 women.","Population ageing – when older people form
an increasingly large proportion of people – is
happening fastest in developing countries.
More than two-thirds of older people live in
poor countries; by 2050, this proportion is
expected to be about four-fifths. The fastest
ageing countries – Jordan, Laos, Mongolia,
Nicaragua and Vietnam – are in the lower half
of the ranking, which suggests that politicians
there need to look at the question of ageing if
they are to provide enough support to
their populations.","Population ageing – when older people account
for an increasingly large proportion of people
– is happening fastest in developing countries.
More than two-thirds of older people live in poor
countries; by 2050, this proportion is expected
to be about four-fifths. While it took 115 years for
the older population of France to double from 7%
to 14% between 1865 and 1980, Brazil is likely
to make the same shift between 2011 and 2032
– in just 21 years."
"However, population ageing does not always
mean more health care spending, according
to the report, which shows the importance
of long-term investments in education and
health care for older people. Bolivia, ranked
46, is one of the poorest countries but it has
introduced good policies for older people – a
national plan on ageing, free health care and
a pension for everyone.","There are gender differences among ageing
populations, with women generally living
longer than men. In 2012, for every 84 men
aged 60 and over, there were 100 women.
Many women face disadvantages in old age
because of lack of paid work (and therefore
also savings), less decision-making power in
the family and the fact that they are vulnerable
to violence.","The index shows that the fastest ageing
countries – Jordan, Laos, Mongolia, Nicaragua
and Vietnam, where the number of older people
is predicted to more than triple by 2050 – fall
into the lower half of the ranking, suggesting that
policymakers need to tackle ageing head-on if
they are to adequately support their populations."
"Chile and Costa Rica introduced good basic
health care many years ago and this has
helped the ageing populations of those
countries. A good education system is very
useful later in life – basic literacy is very
important for older people when they have
to read and complete pensions documents.
In the Philippines, the educational reforms
introduced after independence in 1946 have
helped older people – elementary and high
school education became compulsory. The
same is true for Armenia, which, like other
countries of the ex-Soviet Union, had a
strong education system. South Korea is a
surprisingly low 67 in the ageing study, partly
because it introduced a pension
only recently.","However, population ageing does not
always lead to significantly higher health
care spending, according to the report,
which highlights the importance of long-term
investments in education and health care for
older people. Bolivia, ranked 46, despite being
one of the poorest countries, has introduced
good policies for older people, with a national
plan on ageing, free health care and a noncontributory
pension for everyone.","There are gender differences among ageing
populations, with women generally outliving
men. In 2012, for every 84 men aged 60 and
over, there were 100 women. Lack of paid work
(hence savings), less decision-making power in
the family and vulnerability to violence contribute
towards the disadvantage many women face in
old age."
"It is clear that countries all over the
world should do more to help their
ageing populations.","Good basic health care introduced decades
ago in Chile and Costa Rica has helped
the ageing populations of those countries.
A good education system is of great benefit
later in life – basic literacy is crucial for
older people as they deal with the pensions
paperwork. In the Philippines, older people
have benefited from the educational reforms
introduced after independence in 1946, which
made elementary and high school education
compulsory. The same is true for Armenia,
which, like other countries of the former Soviet
Union, benefited from a strong education
system. South Korea came a surprisingly
low 67 on the ageing index, partly because it
introduced a pension only recently.","However, if appropriate measures are
implemented, population ageing does not
inevitably lead to significantly higher health
care spending, according to the report,
which highlights the importance of long-term
investments in education and health care for
older people. Bolivia, ranked 46, despite being
one of the poorest countries, has introduced
progressive policies for older people, with a
national plan on ageing, free health care and
a non-contributory universal pension. Nepal,
ranked 77, introduced a basic pension in 1995
for people over the age of 70 without other
pension income. Though limited in value and
eligibility and with uneven coverage, it is an
example of how a poor country has chosen to
make a start in addressing poverty in old age."
,"The ageing index is calculated using 13
indicators under four headings: income
security, health care, employment and
education, and a positive environment. All
indicators have equal weight, except for
pension income coverage, life expectancy
at 60, healthy life expectancy at 60 and
psychological well-being. These categories
have increased importance because of better
data quality and countries were included only if
there was enough data.","Good basic health care introduced decades ago
in Chile and Costa Rica has served the ageing
populations of those countries. A good education
system – basic literacy is crucial for older people
as they deal with the pensions bureaucracy – is
of great benefit later in life. In the Philippines,
older people have benefited from the educational
reforms introduced after independence in
1946, which made elementary and high school
education compulsory. The same is true for
Armenia, which, like other countries of the former Soviet Union, benefited from a robust education
system. South Korea, a surprisingly low 67 on
the ageing index, performed worse than similar
countries on a GDP-per-head basis, partly
because it introduced a pension only recently."
,"Professor Sir Richard Jolly, creator of the
human development index, said: “This
groundbreaking index helps us to better
understand the needs and opportunities
of older people thanks to its pioneering
application of human development
methodology. It challenges countries in every
part of the world to raise their sights as to what
is possible.”","The ageing index is calculated using 13
indicators under four headings: income security,
health care, employment and education, and an
enabling environment. All indicators have equal
weight, except for pension income coverage, life
expectancy at 60, healthy life expectancy at 60
and psychological well-being. These categories
were given increased weighting because of
better data quality and countries were included
only if there was sufficient data."
