Elementary,Intermediate ,Advanced
"Hundreds of young Cubans are using a free,
unrestricted internet service in the communist
island nation. A small cultural centre in the capital
city, Havana, has suddenly become a rare source
of free wi-fi. The internationally known Cuban
artist Kcho is providing the service. Perhaps more
surprisingly, the state-owned telecommunications
company, Etecsa, is allowing the service.","Hundreds of young Cubans are using the first
known free, open-access internet service in
the communist island nation. It has been made
possible by one of Cuba’s most famous artists. A
small cultural centre in the capital city, Havana,
has suddenly become a rare source of free wi-fi.
The internationally known Cuban artist Kcho is
providing the service. Perhaps more surprisingly,
the service has been approved by the
state-owned telecommunications
company, Etecsa.","Young Cubans are flocking to use the first
known free, open-access internet service in
the communist island nation, which has been
made possible by one of Cuba’s most famous
artists. A modest cultural centre in the capital city,
Havana, has suddenly become a rare source of
free wi-fi. The internationally renowned Cuban
artist Kcho is providing the service. Perhaps
more surprisingly, his spokesman said the
move had been approved by the state-owned
telecommunications utility, Etecsa."
"People say the service is very slow, especially
when the centre gets crowded. But, in a country
where only about 5% of the population has open
access to the internet, a facility that is both free
and has no restrictions is very welcome.","People say the service is very slow, especially
when the centre gets crowded. But, in a country
where only about 5% of the population has
unrestricted access to the internet, a facility that
is both free of charge and free of restrictions is
being welcomed.","The service is reportedly very slow, especially
when the centre gets crowded. But, in a country
where only an estimated 5% of the population
has unrestricted access to the internet, a facility
that is both free of charge and free of restrictions
is being hailed as an unprecedented boon."
"The chance to visit international news websites,
communicate with friends and family overseas
and use sites like Facebook and Twitter has
created a lot of excitement. “I come as often as I
can,” said Adonis Ortiz, 20. He is video-chatting
with his father, who lives in the US and whom he
has not seen in nine years.","The chance to click on international news
websites, communicate with friends and family
overseas and use sites like Facebook and Twitter
has created a lot of excitement. “I come as often
as I can,” said Adonis Ortiz, 20, while
video-chatting with his father, who lives in the US
and whom he has not seen in nine years.","The chance to click on international news
websites, communicate with friends and family
overseas and use sites like Facebook and Twitter
has created a massive buzz. “I come as often as
I can,” said Adonis Ortiz, 20, while video-chatting
with his father, who lives in the US and whom he
has not seen in nine years."
"Diplomatic and trade relations between the US
and Cuba are improving and American tech
giants such as Google and Apple may soon enter
the Cuban market. In the meantime, Cuba has
installed a high-speed fibre-optic cable under
the sea from Venezuela and internet users have
some access to Chinese equipment.","As diplomatic and trade relations between the US
and Cuba improve, American tech giants such
as Google and Apple are expected to enter the
Cuban market as soon as they are permitted. In
the meantime, Cuba has installed a high-speed
fibre-optic cable under the sea from Venezuela
and internet users have some access to
Chinese equipment.","The gradual loosening of the long diplomatic
and trade freeze between the US and Cuba is
expected to bring American tech giants such as
Google and Apple into the Cuban market as soon
as they are permitted. In the meantime, Cuba has
installed a high-speed, fibre-optic cable under
the sea from Venezuela and internet users have
some access to Chinese equipment."
"Another estimate is that a quarter of Cubans
have access to the internet – still one of the
lowest rates in the Western Hemisphere. But this
estimate measures residents who use a restricted
domestic intranet that only has certain websites
and has limited email.","Another estimate, that a quarter of Cubans
have access to the internet – still one of the
lowest rates in the Western Hemisphere – in
fact measures residents who use a restricted
domestic intranet that only features certain
websites and has limited email.","Another estimate, that a quarter of Cubans have
access to the internet – still one of the lowest
penetration rates in the Western Hemisphere –
in fact measures residents who use a restricted
domestic intranet featuring only certain websites
and limited email."
"Kcho, who has close relations with the Cuban
government, said that his actions are allowed
by the Ministry of Culture. The artist said he
wanted to encourage Cubans to become familiar
with the internet. “It’s only possible if you are
determined and if you pay for it,” Kcho told the
Associated Press. “It is expensive but the benefit
is tremendous. I have something that is great and
powerful. I can share it and I am doing so.”","Kcho has offered the public admission to his own
personal internet connection. But this is not the
action of a counter-revolutionary or
free-market rebel. Kcho was probably chosen as
the acceptable face of a government recognizing
the inevitable attractions of the internet.","Kcho has offered the public admission to his own
personal internet connection. But, instead of this
being the counter-revolutionary, or
post-revolutionary, move of a free-market rebel,
Kcho may have been selected as the acceptable
face of a regime acquiescing to the inevitable lure
of the internet."
"Kcho’s real name is Alexis Leiva Machado. He
became famous internationally for his painting,
sculpture and drawings when he won the grand
prize at a festival in South Korea. Born on one of
Cuba’s islands, he is known for contemporary art
with rustic, seaside and patriotic themes
and imagery.","Kcho, who has close ties to the Cuban
government, announced that his actions had
been approved by the Ministry of Culture. The
artist said he wanted to encourage Cubans to
familiarize themselves with the internet. “It’s only
possible if you are determined and if you absorb
the costs,” Kcho told the Associated Press. “It is
expensive but the benefit is tremendous. I have
something that is great and powerful. I can share
it and I am doing so.”","Kcho, who has close ties to the Cuban
government, announced that his actions had
been approved by the Ministry of Culture. The
artist said he wanted to encourage Cubans to
familiarize themselves with the internet. “It’s only
possible through the will to do it and absorb the
costs,” Kcho told the Associated Press. “It is
expensive but the benefit is tremendous. I have
something that is great and powerful. I can share
it and I am doing so.”"
"In the centre’s courtyard, tech-savvy young
people relax throughout the day or just sit outside
when it’s crowded. They use laptops and tablets
or are glued to their smartphones.","Kcho’s real name is Alexis Leiva Machado. He
became famous internationally for his painting,
sculpture and drawings after winning the grand
prize at a prominent art biennial in South Korea.
He is currently preparing for the Havana biennial
in May. Born on one of Cuba’s islands, he is
known for contemporary art with rustic, seaside
and patriotic themes and imagery.","Kcho’s real name is Alexis Leiva Machado.
He gained international fame for his painting,
sculpture and drawings after winning the grand
prize at a prominent art biennial in South Korea.
He is currently preparing for the Havana biennial
in May. Born on one of Cuba’s outlying islands,
he is known for contemporary art with rustic,
seaside and patriotic themes and imagery."
"Cuba has some of the lowest internet-use rates
in the world – dial-up accounts are restricted
and at-home broadband is extremely rare.
Only foreigners can pay for it because it costs
hundreds of dollars a month for the service – in
Cuba, the average salary is between $17 and
$20 a month. Kcho pays $900 a month to provide
the free wi-fi.","In the centre’s courtyard, tech-savvy young
people lounge throughout the day or just sit
outside when it’s crowded, tapping away on
laptops and tablets or glued to their smartphones.","In the centre’s courtyard, tech-savvy millennials
lounge throughout the day in wicker chairs
beneath a white canopy or just outside when it’s
packed, tapping away on laptops and tablets or
glued to their smartphones."
"Since 2013, Cuban authorities have opened
hundreds of internet salons, where an hour online
costs $4.50. The speeds are far lower than the
speeds at Kcho’s studio, where they are about
two megabytes per second (mbps). A 2014 report
says that average internet connectivity speeds
are about 10.5mbps in the US. South Korea has
the fastest speeds in the world – 23.6mbps. The
average speed in the world is about 3.9mbps.","Cuba has some of the lowest connectivity rates
on the planet, with dial-up accounts closely
restricted and at-home broadband almost
unheard of except in the case of foreigners – they
pay hundreds of dollars a month for the service
in a country where the average salary is between
$17 and $20 a month. Kcho is believed to be
paying $900 a month to provide the free wi-fi.","Cuba has some of the lowest connectivity rates
on the planet, with dial-up accounts closely
restricted and at-home broadband almost
unheard of except in the case of foreigners who
pay hundreds of dollars a month for the service
in a country where the average salary is between
$17 and $20 a month. Kcho is estimated to be
paying $900 a month to provide the free wi-fi."
