Elementary,Intermediate ,Advanced
"Margaret Thatcher, the most famous British
prime minister since Winston Churchill, has
died at the age of 87. She was in poor health
for many years, suffering from dementia.
The British government says that her funeral
will be at St Paul’s Cathedral.","Margaret Thatcher, the best known British prime
minister since Winston Churchill in 1940 and a global
supporter of free market economics, has died. The
British government announced that she would receive
a ceremonial funeral at St Paul’s Cathedral.","Margaret Thatcher, the most dominant British
prime minister since Winston Churchill in 1940
and a global champion of the late 20th-century
free market economic revival, has died. The
British government announced that she would
receive a ceremonial funeral with military honours
at St Paul’s Cathedral."
"The British prime minister, David Cameron,
said: “I was very sad when l heard of Lady
Thatcher’s death. We’ve lost a great leader,
a great prime minister and a great Briton.”
He added: “She was our first woman prime
minister – and she didn’t just lead our
country, she saved our country.” He added
that he believed she would be remembered
as the greatest British peacetime
prime minister.","The British prime minister, David Cameron, said:
“It was with great sadness that l learned of Lady
Thatcher’s death. We’ve lost a great leader, a great
prime minister and a great Briton.” He added: “As
our first woman prime minister, Margaret Thatcher
succeeded against all the odds, and she didn’t just
lead our country, she saved our country.” He added
that he believed she would be remembered as the
greatest British peacetime prime minister.","The British prime minister, David Cameron,
who is cutting short his trip to Europe to return
to London following the news, said: “It was with
great sadness that l learned of Lady Thatcher’s
death. We’ve lost a great leader, a great prime
minister and a great Briton.” He added: “As our
first woman prime minister, Margaret Thatcher
succeeded against all the odds, and the real
thing about Margaret Thatcher is that she didn’t
just lead our country, she saved our country, and
I believe she will go down as the greatest British
peacetime prime minister.”"
"President Barack Obama said, “Here in
America, many of us will never forget her
close friendship with President Reagan.”","In a statement, President Barack Obama said,
“Here in America, many of us will never forget her
standing shoulder to shoulder with President Reagan,
reminding the world that we can shape the currents of
history with our moral beliefs, courage and iron will.”","In a statement, President Barack Obama said,
“Here in America, many of us will never forget
her standing shoulder to shoulder with President
Reagan, reminding the world that we are not
simply carried along by the currents of history
– we can shape them with moral conviction,
unyielding courage and iron will.”"
"Margaret Thatcher was the first woman
leader of an important western state.
She was prime minister for 11 years until
members of her own party removed her
in 1990.","The first woman elected to lead a major western
state, Margaret Thatcher served 11 years at No 10
Downing Street before members of her own party
removed her in 1990.","The first woman elected to lead a major western
state, Lady Thatcher, as she became after the
longest premiership since 1827, served 11
unbroken years at No 10 Downing Street."
"When they heard of her death, politicians
from all parties sent tributes.","Thatcher, who was 87, had been in poor health
for some years, suffering from dementia. When
they heard of her death, politicians from all parties
sent tributes.","Thatcher, who was 87, had been in declining
health for some years, suffering from dementia.
After a series of mini-strokes in 2002, Thatcher
withdrew from public life, no longer able to make
the kind of waspish pronouncements that had
been her forte in office – and beyond."
"British Labour Party leader, Ed Miliband,
said: “She will be remembered as a unique
person. She changed the politics of a whole
generation. She was Britain’s first woman
prime minister. She was a huge figure in
the world. The Labour Party disagreed with
a lot of what she did, but we can disagree
and also greatly respect her political
achievements and her personal strength.”","Labour Party leader, Ed Miliband, said: “She will be
remembered as a unique figure. She reshaped the
politics of a whole generation. She was Britain’s first
woman prime minister. She moved the centre ground
of British politics and was a huge figure on the world
stage. The Labour Party disagreed with a lot of what
she did and she will always be a controversial figure.
But we can disagree and also greatly respect her
political achievements and her personal strength.”","Her death was greeted with tributes from across
the political spectrum."
"The former Conservative prime minister, Sir
John Major, said that people who worked
closely with her would always remember her
courage and determination in politics and
her humanity and generous spirit in private.","The deputy prime minister, Nick Clegg, said: “Margaret
Thatcher was one of the most important figures in
modern British politics. Whatever party you support,
no one can deny that as prime minister she left a
unique and lasting imprint on the country she served.”","As Labour sources announced the party would
suspend campaigning in local elections as a
mark of respect, its leader, Ed Miliband, said:
“She will be remembered as a unique figure. She
reshaped the politics of a whole generation. She
was Britain’s first woman prime minister. She
moved the centre ground of British politics and
was a huge figure on the world stage. The Labour
Party disagreed with much of what she did
and she will always remain a controversial
figure. But we can disagree and also greatly
respect her political achievements and her
personal strength.”"
"The “Iron Lady” was a close ally of the US
president Ronald Reagan in the final years
of the Soviet Union. The Union broke up
because of reforms introduced by Mikhail
Gorbachev. He was the Russian leader
who Thatcher liked and worked closely
with. As a result, many ordinary people in
ex-Communist countries still think of her as
someone who supported their freedom.","Describing her as a political phenomenon, the former
Conservative prime minister Sir John Major said: “Her
outstanding characteristics will always be remembered
by those who worked closely with her: courage and
determination in politics, and humanity and generosity
of spirit in private.”","The deputy prime minister, Nick Clegg, said:
“Margaret Thatcher was one of the defining
figures in modern British politics. Whatever side
of the political debate you stand on, no one can
deny that as prime minister she left a unique and
lasting imprint on the country she served.”"
"It was a surprise when Thatcher became
party leader in 1975. Within ten years, she
had become famous around the world –
people both admired and hated her – for her
reforms in the UK and her strong beliefs in
foreign policy. She had a long battle with the
IRA, which almost killed her with a bomb in
1984.","The “Iron Lady” was a cold war ally of the US
president Ronald Reagan in the final showdown
with the Soviet Union, which broke up as a result
of reformist pressures led by Mikhail Gorbachev, a
Kremlin leader with whom Thatcher famously said she
could “do business”. As a result, many ordinary voters
in ex-Soviet bloc states saw her as someone who
supported their liberty.","Describing her as a political phenomenon, the
former Tory prime minister Sir John Major said:
“Her outstanding characteristics will always be
remembered by those who worked closely with
her: courage and determination in politics, and
humanity and generosity of spirit in private.”"
"In the UK, Thatcher’s main economic policy
was the denationalization of state-owned
industry – the new word “privatization”
became used in many countries. She also
defeated militant trade unions, particularly
the National Union of Miners, after a long
and terrible strike that lasted almost a
year. With money from Britain’s North
Sea oil fields, she was able to change the
ageing industrial economy and she used
the opportunity to defeat her enemies –
including some members of her own party.","Thatcher was an unremarkable Conservative until she
unexpectedly became party leader in 1975. Within
ten years, she had become known around the world –
both admired and hated – for her pro-market reforms
in the UK and her implacable attitudes in foreign policy,
including her long battle with the IRA, which almost
succeeded in murdering her with a bomb in 1984.","The “Iron Lady” proved a significant cold war ally
of the US president Ronald Reagan in the final
showdown with the Soviet Union, which broke
up under reformist pressures led by Mikhail
Gorbachev, a Kremlin leader with whom Thatcher
famously declared she could “do business”. As
a result, many ordinary voters in ex-Soviet bloc
states saw her as a bold champion of their liberty,
a view widely shared across the spectrum of
mainstream US opinion – though not at home or
among key EU partners."
