Elementary,Intermediate,Advanced
"The auction of a Banksy painting that
disappeared from the wall of a north London
shop was stopped just moments before it
was going to be sold.","The controversial auction of a Banksy mural
that disappeared from the wall of a north
London shop was dramatically stopped just
moments before it was going to be sold.","The controversial auction of a Banksy mural that
disappeared from the wall of a north London shop
in mysterious circumstances was dramatically
halted just moments before it was due to go
under the hammer."
"Slave Labour is a spray-painted artwork that
shows a child making flags. The expected
price was about $700,000. It was going to
be in a sale of street art in Florida.","Slave Labour is a spray-painted artwork
showing a child making British flags and is
seen as a critical social commentary on last
year’s diamond jubilee. It was expected to
sell for about $700,000 in a sale of street
and contemporary art in Florida.","Slave Labour, a spray-painted artwork depicting
a child making Union Flag bunting and seen
as a critical social commentary on last year’s
diamond jubilee, was expected to sell for about
$700,000 in a sale of street and contemporary art
in Florida."
"But Frederic Thut, the owner of the Fine
Arts Auction Miami art house said that Slave
Labour and a second work by the secretive
British street artist were removed from sale
at the auction. He did not want to give the
name of the seller.","But auctioneer Frederic Thut, the owner of
the Fine Arts Auction Miami art house, who
had refused all week to give the name of
the seller, announced that Slave Labour,
together with a second work by the secretive
British street artist, had been removed from
sale at the auction.","But auctioneer Frederic Thut, the owner of the
Fine Arts Auction Miami art house, who had
refused all week to divulge the identity of the
seller or how it came to be listed for sale through
his gallery, announced that the piece, along with
a second work by the secretive British street
artist, had been withdrawn."
"People in Haringey, London, were very
happy, because they led a campaign to stop
the sale of the artwork that was removed
from the wall of a Poundland shop
in Haringey.","He would not give a reason, but community
leaders in Haringey, London, who led a
campaign to stop the sale of the artwork that
was removed from the wall of a Poundland
shop in Wood Green, were extremely happy","He would not give a reason, but community
leaders in Haringey, who led a vocal campaign to
stop the sale of the artwork that was prised from
the wall of a Poundland in Wood Green,
were jubilant."
"“I will write to the auction house to find out
what will happen next, but for now we are
really pleased that a people’s campaign
in London has had an impact in the US.
It’s a real victory for the people.” said Alan
Strickland, a Haringey councillor.","“One of our two demands was that it doesn’t
sell and the other was that we get it back
again, so we’re halfway there,” said Alan
Strickland, a Haringey councillor.","“One of our two demands was that it doesn’t
sell and the other was that we get it back again,
so we’re halfway there,” said Alan Strickland, a
Haringey councillor."
"The auction house said it had told the
owners of the two Banksys that they should
remove them from the sale. “There are no
legal problems with the sale of the artwork
by Banksy, but FAAM told its sellers they
should remove them from the auction.”","“I will be writing to the auction house to
clarify what happened and what will happen
next, but for now we are really pleased that
a community campaign in London has had
an impact in the US. It’s a real victory for
the people.”","“I will be writing to the auction house as a matter
of urgency to clarify what happened and what will
happen next, but for now we are really pleased
that because of the pressure and the strong
views of the people of Wood Green, a community
campaign in London has had an impact in the
US. It’s a real victory for the people.”"
"Critics have said the auction house was
buying and selling stolen property but Thut
said that the seller was the real owner and
that the sale was legal.","Claire Kober, Leader of Haringey Council,
wrote to Arts Council England and the Mayor
of Miami, Tomás Regalado, to ask them to
stop the sale, but it appears the decision to
remove the item from sale came from the
gallery owners.","Claire Kober, Leader of Haringey Council, wrote
to Arts Council England and the Mayor of Miami,
Tomás Regalado, to ask them to intervene to stop
the sale but it appears the decision to withdraw
the item came from the gallery owners in
consultation with their lawyers. The FBI refused
to confirm reports they were asked to investigate."
"He added that his gallery had received many
emails and phone calls from the UK, but
said he thought it was right to sell the two
pieces of artwork because it would keep
them safe.","Several hours after the auction, the auction
house said it had persuaded the owners of
the two Banksys to remove them from the
sale. “Although there are no legal issues
whatsoever regarding the sale of lots six
and seven by Banksy, FAAM convinced its
sellers to remove these lots from
the auction.”","Several hours after the conclusion of the auction,
the auction house issued a brief statement
claiming it had persuaded the owners of the two
Banksys to pull them from the sale. “Although
there are no legal issues whatsoever regarding
the sale of lots six and seven by Banksy, FAAM
convinced its sellers to withdraw these lots from
the auction.”"
"The second Banksy that was going to be
auctioned was a 2007 artwork called Wet
Dog that was removed from a Bethlehem
wall. Its estimated price is up to $800,000.","Critics have accused the auction house of
buying and selling stolen property but Thut
said that the seller, who he described as
a “well known collector”, was the rightful
owner and that the sale was legal.","About 30 potential buyers attended the sale of
106 lots listed in the catalogue for the modern,
contemporary and street art sale in Miami’s
trendy Wynwood neighbourhood. The three-hour
auction continued with other early lots selling in
excess of their asking prices."
"Poundland said it had no idea who removed
the 4ft x 5ft mural from the side of its shop.","He added that his gallery had received many
emails and phone calls from the UK, but
said he supported selling the two pieces of
artwork because it would preserve them.","Critics have accused the auction house of dealing
in stolen property but Thut insisted earlier in the
week that the seller, who he described as a “well
known collector”, was the rightful owner and that
the sale was legal."
