Elementary,Intermediate ,Advanced
"Scientists have taken DNA from the tooth of a European hunter-gatherer and have found out what modern humans looked like before they started farming. The Mesolithic man, who lived in Spain about 7,000 years ago, had an unusual mix of blue eyes, black or brown hair and dark skin.","DNA taken from the wisdom tooth of a European hunter-gatherer has given scientists a glimpse of modern humans before the rise of farming. The Mesolithic man, who lived in Spain around 7,000 years ago, had an unusual mix of blue eyes, black or brown hair and dark skin, according to analyses of his genetic make-up.","DNA taken from the wisdom tooth of a European hunter-gatherer has given scientists an unprecedented glimpse of modern humans before the rise of farming. The Mesolithic man, who lived in Spain around 7,000 years ago, had an unusual mix of blue eyes, black or brown hair and dark skin, according to analyses of his genetic make-up."
He was probably lactose intolerant and could not digest starchy foods easily.,He was probably lactose intolerant and had more difficulty digesting starchy foods than the farmers whose diets and lifestyles changed in the first agricultural revolution.,He was probably lactose intolerant and had more difficulty digesting starchy foods than the farmers who transformed diets and lifestyles when they took up tools in the first agricultural revolution.
The invention of farming brought humans and animals much closer and humans probably developed stronger immune systems to fight infections from the animals. But the change to humans’ immue systems may not be as big as scientists thought – tests on the hunter-gatherer’s DNA found that he already had genes that made his immune system strong. Some of these genes still exist in modern Europeans today.,"The invention of farming brought humans and animals into much closer contact and humans probably evolved stronger immune systems to fight infections from the animals. But scientists may have overestimated the impact farming had on the human immune system, because tests on the hunter-gatherer’s DNA found that he already carried genes that boost the immune system. Some of these gene mutations still exist in modern Europeans today.","The invention of farming brought humans and animals into much closer contact and humans likely evolved more robust immune systems to fend off infections that the animals passed on. But scientists may have overestimated the impact farming had in shaping the human immune system, because tests on the hunter-gatherer’s DNA found that he already carried mutations that boost the immune system to tackle various nasty bugs. Some live on in modern Europeans today."
"“Before we started this work, I had some ideas of what we were going to find,” said Carles Lalueza-Fox, who led the studyat the Institute of Evolutionary Biology in Barcelona. “Most of those ideas turned out to be completely wrong.”","“Before we started this work, I had some ideas of what we were going to find,” said Carles Lalueza-Fox, who led the studyat the Institute of Evolutionary Biology in Barcelona. “Most of those ideas turned out to be completely wrong.”","“Before we started this work, I had some ideasof what we were going to find,” said Carles Lalueza-Fox, who led the study at the Institute of Evolutionary Biology in Barcelona. “Most of those ideas turned out to be completely wrong.”"
"The Spanish team started their work after a group of cave explorers found two skeletons in a deep cave high up in the Cantabrian Mountains of northwest Spain in 2006.The skeletons, which belonged to two men in their early 30s, had been very well preserved in the cool cave.","The Spanish team started their work after a group of cave explorers found two skeletons in a deep and complex cave system high up in the Cantabrian Mountains of northwest Spain in 2006. The human remains, which belonged to two men in their early 30s, had been extremely well preserved by the cool environment of the cave.","The Spanish team started their work after a group of cavers stumbled upon two skeletonsin a deep and complex cave system high up in the Cantabrian Mountains of northwest Spain in 2006. The human remains, which belonged to two men in their early 30s, had been extremely well preserved by the cool environment of the cave."
"Carbon dating showed the skeletons are around 7,000 years old, from the time before farming arrived in Europe from the Middle East. Other things were found in the cave, including reindeer teeth that were hung from the people’s clothing.","Carbon dating put the remains at around 7,000 years old, before farming arrived in Europe from the Middle East. Other things were found at the site, including reindeer teeth that were strung and hung from the people’s clothing.","Carbon dating put the remains at around 7,000 years old, before farming had swept into Europe from the Middle East. The timing fitted with ancient artefacts found at the site, including perforated reindeer teeth that were strung and hung from the people’s clothing."
"The DNA brought some surprises. When Lalueza-Fox looked at it, he found that the man had genes for dark skin. “This guy was darker than any modern European, but we don’t know how dark,” the scientist said.",The scientists managed to put together one man’s entire genome from DNA found in the root of a third molar. It is the first time researchers have got the complete genome of a modern European who lived before the Neolithic revolution.,"The scientists focused their efforts on the better preserved of the two skeletons. After several failed attempts, they managed to reconstruct the man’s entire genome from DNA found in the root of a third molar. It is the first time researchers have obtained the complete genome of a modern European who lived before the Neolithic revolution."
Another surprise was that the man had blue eyes. The results suggest that blue eyes came first in Europe and that the change to lighter skin happened later in Mesolithic times.,"The DNA brought some surprises. When Lalueza-Fox looked at the genome, he found that the man had gene variants that produce dark skin. “This guy had to be darker than any modern European, but we don’t know how dark,” the scientist said.","The DNA threw up a series of surprises. When Lalueza-Fox looked at the genome, he found that, rather than having light skin, the man had gene variants that tend to produce much darker skin. “This guy had to be darker than any modern European, but we don’t know how dark,” the scientist said."
"This discovery is important for science. Itis also important to artists who will have to draw Mesolithic people in a new way. “You see a lot of pictures of these people hunting and gathering and they look like modern Europeans with light skin. You never see a picture of a Mesolithic hunter-gatherer with dark skin and blue eyes,” Lalueza-Fox said.",Another surprise was that the man had blue eyes. The results suggest that blue eye colour came first in Europe and that the change to lighter skin happened throughout Mesolithic times.,"Another surprise finding was that the man had blue eyes. That was unexpected, said Lalueza-Fox, because the mutation for blue eyes was thought to have arisen more recently than the mutations that cause lighter skin colour. The results suggest that blue eye colour came first in Europe, with the transition to lighter skin ongoing through Mesolithic times."
"The Spanish team compared the hunter-gatherer to modern Europeans from different regions to see how they might be related. They found that the ancient DNA was most closely related to the DNA of people living in northern Europe, in particular Sweden and Finland.","On top of the scientific impact, artists might have to rethink their drawings of the people. “You see a lot of reconstructions of these people hunting and gathering and they look like modern Europeans with light skin. You never see a reconstruction of a Mesolithic hunter-gatherer with dark skin and blue eyes,” Lalueza-Fox said.","On top of the scientific impact, artists might have to rethink their drawings of the people. “You see a lot of reconstructions of these people hunting and gathering and they look like modern Europeans with light skin. You never see a reconstruction of a Mesolithic hunter-gatherer with dark skin and blue eye colour,” Lalueza-Fox said."
