Elementary,Intermediate ,Advanced
"Passing clouds
One of the good things about flying is seeing
clouds very close. They seem to be light, but
they carry a lot of water – around 500 tonnes in a
small cloud. And water is heavier than air. So why
don’t clouds fall out of the sky like rain? They do,
but they take a very long time. An average cloud
would take a year to fall one metre.","Passing clouds
One of the pleasures of flying is seeing clouds
close up. Even though they seem to be light, they
carry a lot of water – around 500 tonnes in a small
cloud. And water is heavier than air. So why don’t
clouds fall out of the sky like rain? They do, but
they take a very long time. An average cloud would
take a year to fall one metre.","Passing clouds
One of the pleasures of flying is seeing clouds
close up. Even though they seem insubstantial
they carry a considerable weight of water –
around 500 tonnes in a small cumulus cloud. And
water is denser than air. So why don’t clouds fall
out of the sky like rain? They do. But the droplets
take a long time to sink. An average cloud would
take a year to fall one metre."
"On cloud nine
Most of us are happy to call clouds “fluffy ones”
or “nasty black ones”, but there are more than
50 cloud types. The 50 cloud types fit into
nine categories. Cloud nine is the very big
cumulonimbus, so to be “on cloud nine” means
that you are on top of the world or very, very happy.","On cloud nine
Most of us are happy to call clouds “fluffy ones”
or “nasty black ones”, but meteorologists identify
more than 50 cloud types. These fit into categories
given the numbers one to nine. Cloud nine is the
vast, tall cumulonimbus, so to be “on cloud nine”
means that you are on top of the world.","On cloud nine
Most of us are happy to label clouds “fluffy ones”
or “nasty black ones”, but meteorologists identify
more than 50 cloud types based on shape and
altitude. These fit into categories given numbers
from one to nine. Cloud nine is the vast, towering
cumulonimbus, so to be “on cloud nine” implies
being on top of the world."
"Around the rainbow
The best place to see a rainbow is from a plane.
Rainbows are made when sunlight hits raindrops.
We see a bow because the Earth is in the way,
but, from a plane, a rainbow is a complete circle.","Around the rainbow
There’s no better place to see a rainbow than from
a plane. Rainbows are produced when sunlight
hits raindrops. We see a bow because the Earth
gets in the way, but, from a plane, a rainbow is a
complete circle.","Around the rainbow
There’s no better place to see a rainbow than
from a plane. Rainbows are produced when
sunlight hits raindrops. We see a bow because
the Earth gets in the way, but, from a plane, a
rainbow is a complete circle. When passing over
clouds, the plane’s shadow appears neatly in the
centre of the effect."
"Mr blue sky
Sunlight is white. It includes all the colours of the
spectrum. As it passes through air, some of the
light is scattered. Blue light scatters more than
other colours, so the blue looks like it comes from
the sky.","Mr blue sky
Sunlight is white, containing all the colours of the
spectrum, but, as it passes through air, some of
the light is scattered when it interacts with the gas
molecules. Blue light scatters more than the lowerenergy
colours, so the blue looks like it comes
from the sky.","Mr blue sky
Sunlight is white, containing all the colours of the
spectrum but, as it passes through air, some of
the light is scattered when it interacts with the
gas molecules. Blue light scatters more than the
lower-energy colours, so the blue appears to
come from the sky."
"There’s life out there
We usually only see clouds and other planes
from a flying aircraft’s window, but the air is full of
bacteria – 1,800 different types of bacteria.","There’s life out there
Apart from clouds and other planes, we don’t
expect to see much directly outside a flying
aircraft’s window, but the air is full of bacterial life –
as many as 1,800 different types of bacteria have
been detected over cities and they can reach twice
the cruising height of a plane.","There’s life out there
Apart from clouds and other planes, we don’t
expect to see much directly outside a flying
aircraft’s window, but the air is seething with
bacterial life – as many as 1,800 different types of
bacteria have been detected over cities and they
can reach twice the cruising height of a plane."
"Turbulence terror
Even someone who flies all the time can feel sick
because of turbulence. The good news is that
no modern airliner has ever crashed because
of these sudden and violent movements of
air. People have been hurt when they are not
strapped in or falling luggage may hit them – but
the plane is not going to fall out of the sky.","Turbulence terror
Turbulence can make even the most experienced
flyer turn green. The violent movements of air can
cause anything from repeated bumping to sudden,
dramatic plunges. The good news for nervous
flyers is that no modern airliner has ever been
brought down by turbulence. People have been
injured and occasionally killed when they are not
strapped in, or get hit by falling luggage – but the
plane is not going to fall out of the sky.","Turbulence terror
Even the most experienced flyer can be turned
green by turbulence. The outcome can be
anything from repeated bumping to sudden,
dramatic plunges. The good news for nervous
flyers is that no modern airliner has ever been
brought down by turbulence. People have been
injured and occasionally killed when they are
not strapped in, or get struck by poorly secured
luggage – but the plane is not going to be
knocked out of the sky."
"You can’t cure jet lag
The world is divided into time zones. When you
take a long flight, the difference between local
time and your body’s time causes jet lag. But jet
lag can be reduced if you keep food bland for 24
hours before travel, drink a lot and live on your
destination time from the moment you get on
the aircraft.","In-flight radiation
When body scanners were introduced at airports,
there were radiation scares, but the level produced
by the scanners is the same as passengers
receive in one minute of flight. The Earth is
constantly hit by cosmic rays, natural radiation
from space that is stronger at altitude.","In-flight radiation
When body scanners were introduced at
airports there were radiation scares but the level
produced is the same as passengers receive
in one minute of flight. The Earth is constantly
bombarded by cosmic rays, natural radiation from
space that has more impact at altitude."
"Supersonic 747s
Many of us have travelled faster than sound.
There are many jet streams in the air around the
Earth, especially on the journey from the US to
Europe. A jet stream can move as fast as 250
miles per hour. If an airliner flying at 550mph
enters a jet stream, the result can be that the
plane flies at 800mph. That’s faster than the
speed of sound.","You can’t cure jet lag
The world is divided into time zones. The result is
that long-haul travel results in a difference between
local time and your body’s time, causing jet lag.
However, its effects can be reduced by keeping
food bland for 24 hours before travel, drinking
plenty of fluids and living on your destination time
from the moment you reach the aircraft.","You can’t cure jet lag
The world is divided into time zones. The result
is that long-haul travel results in a difference
between local time and your body’s time, causing
jet lag. However, its effects can be minimized
by keeping food bland for 24 hours before
travel, drinking plenty of fluids and living on your
destination time from the moment you reach
the aircraft."
"Flying through time
Flying across time zones means that we travel
through time. But this time travel is so small that
crossing the Atlantic every week for 40 years
would only move you 1/1,000th of a second into
the future.","Supersonic 747s
Many of us have travelled faster than sound.
There are a number of jet streams in the upper
atmosphere, especially on the journey from the US
to Europe, where a temperature inversion causes
a stream of air to move as fast as 250 miles per
hour. If an airliner with an airspeed of 550mph
enters a jet stream, the result can be that it flies at
800mph, faster than the speed of sound.","Supersonic 747s
Many of us have travelled faster than sound.
There are a number of jet streams in the upper
atmosphere, notably on the journey from the US
to Europe, where a temperature inversion causes
a corridor of air to move as fast as 250mph. If an
airliner with an airspeed of 550mph enters a jet
stream, the result can be to fly at 800mph, above
sound’s 740mph."
"Terrible tea
Don’t blame the cabin attendant if your tea
isn’t great. Water should be just under 100°C
when you pour it on to tea leaves – but that isn’t
possible on a plane. It’s impossible to get water
hotter than 90°C during flight – so choose coffee.","Flying through time
Time zones provide an artificial journey through
time – but special relativity means that a flight
involves actual time travel. However, it’s so
minimal that crossing the Atlantic weekly for 40
years would only move you 1/1,000th of a second
into the future.","Flying through time
Time zones provide an artificial journey through
time – but special relativity means that a flight
involves actual time travel. It’s so minimal,
though, that crossing the Atlantic weekly for 40
years would only move you 1/1,000th of a second
into the future."
