Elementary,Intermediate ,Advanced
"Barack Obama flew back to Washington and his desk in the Oval Office on Wednesday, hours after he gave an election victory speech in Chicago. In the speech, he asked the country to join together.","Barack Obama flew back to Washington and his desk in the Oval Office on Wednesday, hours after delivering an election victory speech in Chicago in which he asked the country to unite behind him.","Barack Obama flew back to Washington and his desk in the Oval Office on Wednesday, hours after delivering an election victory speech in Chicago in which he called for the country to unite behind him."
"Both the Republican House Speaker, John Boehner, and the Democratic Leader in the Senate, Harry Reid, think that everyone needs to work together to solve the economic crisis. But it could become one of the biggest fights ever between the White House and Congress during Obama’s presidency.","Unlike after his election in 2008, the President is unlikely to get a
honeymoon period.","“You voted for action, not politics as usual,” Obama said in his address, but there was little sign that his call would be answered, with the President facing the prospect of doing business with a hostile Republican-led House of Representatives for at least another two years and a looming showdown over spending and debt – the so-called “fiscal cliff”."
"Obama easily beat his Republican opponent Mitt Romney (Obama kept lots of swing states), but the election showed again how divided America is.","Both the Republican House Speaker, John Boehner, and the Democratic Leader in the Senate, Harry Reid, spoke about a need to work together to resolve the economic crisis. But it could become one of the biggest battles yet between the White House and Congress under Obama’s presidency.","Unlike after his election in 2008, the President is unlikely to be given a honeymoon period."
"Obama disappointed many of his supporters in his first four years, so now he wants to become a great President.","While Obama easily beat his Republican opponent Mitt Romney, holding swing state after swing state, the election showed again how divided America remains.","Both the Republican House Speaker, John Boehner, and the Democratic Leader in the Senate, Harry Reid, spoke about a need to work together to resolve the crisis, but it could turn into one of the biggest clashes yet between the White House and Congress under Obama’s presidency."
"He wants to work on many issues; for example, continued economic recovery, immigration, education, climate change, Iran and Israel-Palestine.","While the inauguration is not until January, in effect Obama started his second term on Wednesday. Having disappointed many supporters in his first term, he now wants to establish a legacy that will transform him from a middling president into a great one.","While Obama easily beat off the challenge from his Republican opponent Mitt Romney, holding swing state after swing state, the election provided yet another reminder of just how divided America remains."
"Boehner talked about “the need for both parties to find common ground and take steps together to help our economy grow and create jobs, which is critical to solving our debt”.","As well as overseeing what he hopes will be continued economic recovery, he hopes to address issues from immigration reform to investment in education and climate change, and, in foreign policy, from Iran to
Israel-Palestine.","While the inauguration is not until January, in effect Obama embarked on his second term on Wednesday. Having disappointed many supporters in his first term, he is looking now to establish a legacy that will transform him from a middling president into a great one."
Reid said: “I look at the challenges that we have ahead of us and I reach out to my Republican colleagues in the Senate and the House. Let’s come together. We know what the issues are; let’s solve them.”,"He comfortably won more than the required 270 electoral college votes, and he also won a higher share of the popular vote.","As well as overseeing what he hopes will be continued economic recovery, he hopes to address issues ranging from immigration reform to investment in education and climate change, and, in foreign policy, from Iran to Israel-Palestine."
"The trouble will come when talks move to detail. The Republicans want to keep military spending the same, but the Democrats want to reduce military spending. Obama wants more taxes for families that earn more than $250,000; Boehner does not want more taxes.","Boehner, in a statement, sounded conciliatory. He talked about “the need for both parties to find common ground and take steps together to help our economy grow and create jobs, which is critical to solving our debt”.","As well as comfortably winning more than the required 270 electoral college votes, he also secured a higher share of the popular vote."
"In his victory speech in Chicago, Obama talked about the long queues to vote and said there was a need for changes.","Reid, also sounded conciliatory, saying: “I look at the challenges that we have ahead of us and I reach out to my Republican colleagues in the Senate and the House. Let’s come together. We know what the issues are; let’s solve them.”","Boehner, in a statement, sounded conciliatory. He cited “the need for both parties to find common ground and take steps together to help our economy grow and create jobs, which is critical to solving our debt”. Obama is reported to have phoned Boehner to
begin negotiation."
"He spoke in an impressive and emotional way in his speech. He was famous for this way of speaking during the 2008 election, but he stopped in 2012.","The trouble will come when talks move to detail: the Republicans want to protect military spending while the Democrats want cuts. Obama wants tax increases on households earning more than $250,000; Boehner has rejected any tax increases.","Reid, so often at odds with Boehner, also sounded conciliatory, saying: “I look at the challenges that we have ahead of us and I reach out to my Republican colleagues in the Senate and the House. Let’s come together. We know what the issues are; let’s solve them.”"
