Elementary,Intermediate ,Advanced
"Scientists have put a false memory in the
brains of mice in an experiment. They hope
the results of the experiment will help to
explain why people “remember” things that
never happened.","Scientists have implanted a false memory in the
brains of mice in an experiment that they hope
will help to explain why people ‘remember’ events
or experiences that have never happened.","Scientists have implanted a false memory in
the brains of mice in an experiment that they
hope will shed light on the well-documented
phenomenon whereby people ‘remember’ events
or experiences that have never happened."
"False memories are sometimes a problem
with eyewitness statements in courts of law.
Eyewitnesses often give evidence that leads
to guilty verdicts, but later those verdicts
may be changed when DNA or some other
evidence is used.","False memories are a major problem with witness
statements in courts of law. Evidence that
eyewitnesses give often leads to guilty verdicts,
but later the convictions are overturned when
DNA or some other evidence is used.","False memories are a major problem with
witness statements in courts of law. Defendants
have often been convicted of offences based
on eyewitness testimony only to have their
convictions later overturned when DNA, or some
other corroborating evidence, is brought to bear."
"Susumu Tonagawa, a scientist at the
Massachusetts Institute of Technology (MIT),
and his team wanted to study how these
false memories form in the human brain.
They put memories in the brains of mice by
changing individual neurons.","Susumu Tonagawa, a neuroscientist at the
Massachusetts Institute of Technology (MIT),
and his team wanted to study how these false
memories might form in the human brain, so
they encoded memories in the brains of mice
by manipulating individual neurons. Memories
of experiences we have had are made from
several elements including records of objects,
space and time. These records are encoded in
physical and chemical changes in brain cells
and the connections between them. According
to Tonagawa, both false and genuine memories
seem to use the same brain mechanisms.","form in the human brain, Susumu Tonagawa,
a neuroscientist at the Massachusetts Institute
of Technology (MIT), and his team encoded
memories in the brains of mice by manipulating
individual neurons. Memories of experiences
we have had are made from several elements,
including records of objects, space and time.
These records, called engrams, are encoded
in physical and chemical changes in brain cells
and the connections between them. According
to Tonagawa, both false and genuine memories
seem to rely on the same brain mechanisms."
"In the experiment, Tonagawa’s team put the
mice in a box and allowed them to explore it.
As they explored it, their brain cells created
a memory. The next day, they put the same
mice in a second box and gave them a small
electric shock. This scared the mice. At
the same time, the researchers shone light
into the mouse brains to bring back their
memories of the first box. That way, the mice
associated fear of the electric shock with the
memory of the first box.","In the experiment, Tonagawa’s team put the mice
in a box and allowed them to explore it. As they
did so, their brain cells were producing a memory
protein. The next day, the same mice were put in
a second box and given a small electric shock,
to encode a fear response. At the same time, the
researchers shone light into the mouse brains to
activate their memories of the first box. That way,
the mice learned to associate fear of the electric
shock with the memory of the first box.","In their work, Tonagawa’s team used a technique
known as optogenetics, which allows the fine
control of individual brain cells. They engineered
brain cells in the mouse hippocampus, a part
of the brain known to be involved in forming
memories, to express the gene for a protein
called channelrhodopsin. When cells that contain
channelrhodopsin are exposed to blue light,
they become activated. The researchers also
modified the hippocampus cells so that the
channelrhodopsin protein would be produced in
whichever brain cells the mouse was using to
encode its memory engrams."
"In the final part of the experiment, the team
put the mice back in the first box. The mice
froze because they were scared. However,
they had not received the shock in the first
box and had no reason to be afraid.","In the final part of the experiment, the team put
the mice back in the first box. The mice froze,
showing a typical fear response, even though
they had never been shocked in that box.","In the experiment, Tonagawa’s team placed the
mice in a chamber and allowed them to explore
it. As they did so, relevant memory-encoding
brain cells were producing the channelrhodopsin
protein. The next day, the same mice were placed
in a second chamber and given a small electric
shock, to encode a fear response. At the same
time, the researchers shone light into the mouse
brains to activate their memories of the first
chamber. That way, the mice learned to associate
fear of the electric shock with the memory of the
first chamber."
"A similar thing may happen when powerful
false memories are created in humans.
“Humans are very imaginative animals,”
said Tonagawa. “So, just like our mouse, it
is quite possible we can associate what we
have in our mind with bad or good events.
In other words, there could be a false
association of what you have in your mind
rather than what is happening to you.”","A similar process may happen when powerful
false memories are created in humans. “Humans
are very imaginative animals,” said Tonagawa. “
So, just like our mouse, it is quite possible we can
associate what we happen to have in our mind
with bad or good events. In other words, there
could be a false association of what you have in
your mind rather than what is happening to you.”","In the final part of the experiment, the team
placed the mice back in the first chamber.
The mice froze, demonstrating a typical fear
response, even though they had never been
shocked while there. “We call this ‘incepting’ or
implanting false memories in a mouse brain,”
Tonagawa told Science."
"He added: “Our study showed that the false
memory and the real memory use very
similar, almost identical, brain mechanisms.
It is difficult to tell the difference between
them. We hope our future experiments will
show legal experts how unreliable memory
can be.”","He added: “Our study showed that the false
memory and the genuine memory are based on
very similar, almost identical, brain mechanisms.
It is difficult for the person with false memories
to distinguish between them. We hope our future
findings along this line will show legal experts
how unreliable memory can be.”","A similar process may occur when powerful false
memories are created in humans. “Humans
are very imaginative animals,” said Tonagawa.
“Independent of what is happening around you
in the outside world, humans constantly have
internal activity in the brain. So, just like our
mouse, it is quite possible we can associate what
we happen to have in our mind with bad or good
high-variance ongoing events. In other words,
there could be a false association of what you
have in your mind rather than what is happening
to you.”"
"Chris French, of the University of London,
is a researcher in false memories in people.
He said that the results of the experiments
were an important first step in understanding
false memories. He added that memory
researchers have always known that
memory does not work like a video camera,
recording all the details of anything we
experience. Instead, we build a memory
from small pieces of memory of the event,
as well as information from other places.","Chris French, of the University of London, is a
leading researcher in false memories in people.
He said that the latest results were an important
first step in understanding them. “Memory
researchers have always recognized that memory
does not work like a video camera, recording all
the details of anything we experience. Instead,
it is a reconstructive process, which involves
building a specific memory from fragments of
real memory traces of the original event, but also
possibly including information from
other sources.”","He added: “Our study showed that the false
memory and the genuine memory are based on
very similar, almost identical, brain mechanisms.
It is difficult for the false memory bearer to
distinguish between them. We hope our
future findings along this line will further alert
legislatures and legal experts to how unreliable
memory can be.”"
"He warned that the false memories created
in the mice in the experiments were far
simpler than the complex false memories
people have, such as false memories of
childhood sexual abuse, abduction by
aliens, or “past lives”. These complex false
memories involve many parts of the brain.
French says that it will be a long time before
we understand how our brains make these
memories.","He warned that the false memories created in
the mice in the experiments were far simpler than
the complex false memories that have caused
controversy within psychology and psychiatry –
for example, false memories of childhood sexual
abuse, abduction by aliens, or “past lives”. “Such
rich false memories will clearly involve many
brain systems and we are still a long way from
understanding the processes involved in their
formation at the neuronal level,” he said.","Chris French, head of the Anomalistic
Psychology Research Unit at Goldsmiths,
University of London, is a leading researcher
in false memories in people. He said that the
latest results were an important first step in
understanding their neural basis. “Memory
researchers have always recognized that
memory does not, as is often assumed, work
like a video camera, faithfully recording all of the
details of anything we experience. Instead, it is a
reconstructive process, which involves building a
specific memory from fragments of real memory
traces of the original event, but also possibly
including information from other sources.”"
"The mouse models created by the MIT
team will help scientists ask more complex
questions about memories in people.
“Now that we can change the contents of
memories in the brain, we can begin asking
questions that used to be philosophical
questions,” said Steve Ramirez, who works
with Tonagawa at MIT. “Can we create false
memories? What about false memories for
more than just places – false memories for
objects, food or other mice? These used to
be sci-fi questions but we can now research
them in the lab.”","Mark Stokes, a neuroscientist at Oxford
University, said the experiments were a great
achievement but that it was important to put
them into perspective. “Although the results
seem to show that new memories were formed
by the artificial stimulation (rather than the actual
environment), this kind of phenomenon is still a long
way from most people’s idea of memory,” he said.","He cautioned that the false memories created in
the mice in the experiments were far simpler than
the complex false memories that have generated
controversy within psychology and psychiatry –
for example, false memories of childhood sexual abuse, or even memories for bizarre ritualized
satanic abuse, abduction by aliens, or “past
lives”. “Such rich false memories will clearly
involve many brain systems and we are still a
long way from understanding the processes
involved in their formation at the neuronal level,”
said Professor French."
