Elementary,Intermediate ,Advanced
"There is a time in some men’s lives when the days seem darker, death is more certain, and the only thing they want to do is spend all their money on a sportscar.","There comes a time in some men’s lives when the days seem darker, death more certain, and the only sensible response is to blow the life savings on a sportscar.","There comes a time in some men’s lives when the days seem darker, mortality more certain, and the only sensible response is to blow the life savings on a sportscar."
"Radical changes in lifestyle are normal for the midlife crisis. If the midlife crisis is real, then humans may not be the only animals to get it.","Radical and often ill-advised changes in lifestyle are typical for the midlife crisis but, if it is more than a myth, then humans may not be the only animals to experience it.","Radical and often ill-advised changes in lifestyle have become the calling cards of the midlife crisis but, if it is more than a myth, then humans may not be the only animals to experience it."
"Now an international team of scientists say they have found evidence that chimpanzees and orangutans are less happy in their middle years. This, they say, is the ape equivalent of the midlife crisis.","Now an international team of scientists claims it has found evidence for a slump in well-being among middle-aged chimpanzees and orangutans. The lull in happiness in the middle years, they say, is the ape equivalent of the midlife crisis.","Now an international team of scientists claims to have found evidence for a slump in well-being among middle-aged chimpanzees and orangutans. The lull in happiness in the middle years, they say, is the ape equivalent of the midlife crisis."
"The study says that the midlife crisis may come from the biology humans share
with apes.","The findings of the study, which was published in the journal Proceedings of the National Academy of Sciences, suggest that the midlife crisis may have its roots in the biology humans share with our closest evolutionary cousins.","The study, which was published in the journal Proceedings of the National Academy of Sciences, has raised eyebrows among some scientists but, according to the authors, the findings suggest that the midlife crisis may have its roots in the biology humans share with our closest evolutionary cousins."
"Alex Weiss, a psychologist at Edinburgh University, told the Guardian that most people agree that our level of well-being reduces in middle age.","“There’s a common understanding that there’s a dip in well-being in middle age,” Alex Weiss, a psychologist at Edinburgh University, told the Guardian.","“There’s a common understanding that there’s a dip in well-being in middle age,” Alex Weiss, a psychologist at Edinburgh University, told
the Guardian."
He said that in the study they asked if it’s possible that the midlife crisis is not just something human.,He said that they took a step back and asked whether it’s possible that the midlife crisis is not just something human.,"“We took a step back and asked whether it’s possible that instead of the midlife crisis being human-specific, and driven only by social factors, it reflects some evolved tendency for middle-aged individuals to have lower well-being,” he said."
"The team from the US, Japan, Germany and the UK asked zookeepers and others who worked with male and female apes of various ages to complete questionnaires on the animals.","The team from the US, Japan, Germany and the UK asked zookeepers and others who worked with male and female apes of various ages to complete questionnaires on the animals.","The team from the US, Japan, Germany and the UK asked zookeepers, carers and others who worked with male and female apes of various ages to complete questionnaires on the animals."
"The questionnaires included questions about each ape’s mood, the enjoyment they got from being with other apes and people, and their success in doing things. The final question asked if the keepers would like to be the ape for one week.","The forms included questions about each ape’s mood, the enjoyment they got from socializing, and their success at achieving certain goals. The final question asked how zookeepers would feel about being the ape for a week. They scored their answers from one to seven.","The forms included questions about each ape’s mood, the enjoyment they gained from socializing, and their success at achieving certain goals. The final question asked how carers would feel about being the ape for a week. They scored their answers from one to seven."
"More than 500 apes were included in the study in three separate groups. The first two groups were chimpanzees, and the third were orangutans from Sumatra or Borneo. The animals came from zoos, sanctuaries and research centres in the US, Australia, Japan, Canada and Singapore.","More than 500 apes were included in the study in three separate groups. The first two groups were chimpanzees, with the third made up of orangutans from Sumatra or Borneo. The animals came from zoos, sanctuaries and research centres in the US, Australia, Japan, Canada and Singapore.","More than 500 apes were included in the study in three separate groups. The first two groups were chimpanzees, with the third made up of orangutans from Sumatra or Borneo. The animals came from zoos, sanctuaries and research centres in the US, Australia, Japan, Canada
and Singapore."
"When the researchers analyzed the questionnaires, they found that well-being in the apes decreased in middle age and increased again as the animals became old. In captivity, great apes often live to 50 or more. The animals felt the most unhappy, on average, at 28.3 and 27.2 years old for the chimpanzees, and 35.4 years old for
the orangutans.","When the researchers analyzed the questionnaires, they found that well-being in the apes fell in middle age and climbed again as the animals moved into old age. In captivity, great apes often live to 50 or more. The animals’ well-being was at its lowest, on average, at 28.3 and 27.2 years old for the chimpanzees, and 35.4 years old for
the orangutans.","When the researchers analyzed the questionnaires, they found that well-being in the apes fell in middle age and climbed again as the animals moved into old age. In captivity, great apes often live to 50 or more. The nadir in the animals’ well-being occurred, on average, at 28.3 and 27.2 years old for the chimpanzees, and 35.4 years old for the orangutans."
"“In all three groups we find that chimpanzees and orangutans are most unhappy at an age that is roughly equal to midlife in humans,” Weiss said.","“In all three groups we find evidence that well-being is lowest in chimpanzees and orangutans at an age that corresponds more or less to midlife in humans,” Weiss said. “On average, well-being scores are lowest when animals are around 30 years old.”","“In all three groups we find evidence that
well-being is lowest in chimpanzees and orangutans at an age that roughly corresponds to midlife in humans,” Weiss said. “On average,
well-being scores are lowest when animals are around 30 years old.”"
"Robin Dunbar, Professor of Evolutionary Psychology at Oxford University, was sceptical about the study. “It’s hard to see anything in an ape’s life that would give a sense of well-being over such a long time.”","Robin Dunbar, Professor of Evolutionary Psychology at Oxford University, was sceptical about the findings. “What can produce a sense of well-being that varies across their lifetimes like this? It’s hard to see anything in an ape’s life that would have that sort of pattern. They’re not particularly good at seeing far ahead into the future; that’s one of the big differences between them and us.”","The team explains that the temporary fall in ape well-being may result from watching depressed apes dying younger, or through age-related changes in the brain that are mirrored in humans."
"Alexandra Freund, Professor of Psychology at the University of Zurich, was also sceptical. She said “In my opinion, there is no evidence for the midlife crisis.”","Alexandra Freund, Professor of Psychology at the University of Zurich, was also sceptical. She said, “In my opinion, there is no evidence for the midlife crisis.”","Weiss conceded that, unlike men, apes are not known to pursue radical and often disastrous lifestyle changes in middle age."
"But Weiss believes the study could give us a deeper understanding of the emotional crisis some men may experience. “If we want to find what’s going on with the midlife crisis, we should look at what is similar in
middle-aged humans, chimps and orangutans,” he said.","But Weiss believes the findings could point to a deeper understanding of the emotional crisis some men may experience. “If we want to find the answer to the question of what’s going on with the midlife crisis, we should look at what is similar in middle-aged humans, chimps and orangutans,” he said.","Robin Dunbar, Professor of Evolutionary Psychology at Oxford University, was dubious about the findings. “What can produce a sense of well-being or contentedness that varies across the lifespan like this? It’s hard to see anything in an ape’s life that would have that sort of pattern, that they would think about. They’re not particularly good at seeing far ahead into the future; that’s one of the big differences between them and us.”"
