Elementary,Intermediate ,Advanced
"A recent report says that the wealthiest people
in India will become four times richer by 2018 –
hundreds of thousands of new entrepreneurs
and inheritors will become multimillionaires.
In India, at the moment, business people are
beginning to be confident again in the world’s
biggest democracy.","According to a recent report, the wealthiest
people in India will become four times richer
by 2018, with hundreds of thousands of
new entrepreneurs and inheritors becoming
multimillionaires. The survey, based on interviews
with 150 wealthy individuals, comes at a time
when there are signs of returning business
confidence in the world’s biggest democracy.","They call it the Richie Rich Club and it is
about to get even richer. India’s wealthiest will
quadruple their net worth between now and
2018, a report says, with hundreds of thousands
of new entrepreneurs and inheritors becoming
multimillionaires. The survey, based on interviews
with 150 ultra-high-net-worth individuals, comes
amid signs of returning business confidence in the
world’s biggest democracy."
"Economic growth has been weak in recent years
in India. The cost of basic foods has risen and
the value of the Indian currency has fallen. The
economy has not been good but there are now
nearly a sixth more Indians with more than $3.75
million than in 2013, the report says. “Cities are
mushrooming, the middle class is growing, there
are lots more opportunities and Indian politics
have improved a lot in recent months,” according
to Murali Balaraman, a co-author of the report.","Recent years have seen weak economic growth,
rising prices of basic foods and a fall in the value
of the Indian currency. But the Bharatiya Janata
Party (BJP) won a landslide victory in May
2014 with its promise to improve the economy.
Despite the economic slowdown, there are now
nearly a sixth more Indians worth more than
$3.75m than in 2013, the report says. “Cities
are mushrooming, the middle class population
growing, opportunities have increased many
times over and the political environment has
improved greatly in recent months,” says Murali
Balaraman, a co-author.","Recent years have seen lacklustre growth,
rising prices of basic foodstuffs and a weakening
currency. But the Bharatiya Janata Party (BJP)
won a landslide victory in May 2014 on a pledge
to reinvigorate the ailing economy. Despite the
slowdown, there are nearly a sixth more Indians
worth in excess of $3.75m than in 2013, the
report for the Kotak Mahindra Bank notes. “Cities
are mushrooming, the middle class population
growing, opportunities have increased manyfold
and the political environment has improved
greatly in recent months,” according to Murali
Balaraman, a co-author."
"The richest people in India have money and
houses that are worth a trillion dollars. This is
about a fifth of the total wealth in the country.
By 2018, that total will probably reach $4 trillion,
the report says, and there will be three times
more multimillionaires.","Between them, India’s rich hold assets worth a
trillion dollars, which is around a fifth of the total
wealth in the country. By 2018, that total is likely
to reach $4tn, the report says, making three times
as many people multimillionaires.","Between them, India’s rich hold assets worth a
trillion dollars, which is around a fifth of the total
wealth in the country. By 2018, that total is likely
to reach $4tn, the report says, making three times
as many people multimillionaires."
"New rich people are buying lots of luxury things.
“They really want to show or talk about their
wealth and buying luxury things is a nice way
to do it,” Balaraman said. Abhay Gupta, who
works for the company Luxury Connect, said that
more and more people will want to buy luxury
things and experiences. “There is a huge class of
people who want to copy very wealthy people,”
he said.","A booming luxury market is serving the new rich.
“They really want to show or talk about their
wealth in a really subtle way and buying luxury
goods is a nice way to do it,” Balaraman said.
Abhay Gupta, the CEO of brand consultancy
Luxury Connect, said the market for luxury goods
and experiences would “only get bigger”. “There
is a huge aspirational class who look up to what
the very wealthy are doing and then copy it,”
he said.","Serving the new rich – and the old money – is a
booming luxury market. “They really want to show
or talk about their wealth in a really subtle way
and consumption of luxury goods is a nice way
to do it,” Balaraman said. Abhay Gupta, the CEO
of brand consultancy Luxury Connect, said the
market for top-end goods and experiences would
“only get bigger”. “There is a huge aspirational
class who look up to what the very wealthy are
doing and then copy it,” he said."
"Cars are very popular things to buy, the report
says. In 2009, wealthy Indians bought Indian
SUVs to impress their friends but now they buy
foreign cars. Mercedes sold 47% more cars
in India in 2013. BMW has launched a new
$200,000 model in Delhi.","Cars are among the most popular items bought,
the report says. Whereas, in 2009, locally made
SUVs were shown off by the wealthy, now only
foreign cars will impress people. Mercedes saw
a 47% growth in sales in India in 2013. BMW has
launched a new $200,000 model in Delhi.","Cars are among the most popular items bought,
the report says. Whereas, in 2009, locally made
SUVs were shown off by the wealthy, now only
foreign cars will turn heads. Mercedes saw a
47% surge in sales in India in 2013. BMW has
launched a new $200,000 model in Delhi."
"But companies sell fewer luxury cars because of
India’s terrible transport system. Lamborghini’s
Chief Executive, Stephan Winkelmann, said,
in 2013, that the traffic and roads in India “are
not so suitable” for the $450,000 sports cars. In
India, Lamborghini sells two models: the Gallardo
and the Aventador, which has a maximum
speed of 217 miles per hour. Winkelmann said
Lamborghini’s Indian customers were much
younger than European customers. In India, a
normal buyer is in his 30s. But the most popular
investments are still houses – mainly in India –
and jewellery.","India’s appalling infrastructure limits demand
for luxury cars, however. Lamborghini’s Chief
Executive, Stephan Winkelmann, admitted, in
2013, that the traffic and roads in India “are not
so suitable” for the $450,000 sports cars. In India,
Lamborghini sells two models: the Gallardo and
the Aventador, which has a top speed of 217mph.
Winkelmann said Lamborghini’s Indian customers
were much younger than those in Europe, with a
typical buyer being in his 30s. However, the most
popular investments are still real estate – mainly
within India – and jewellery.","India’s appalling infrastructure restricts demand,
however. Lamborghini’s Chief Executive, Stephan
Winkelmann, admitted, in 2013, that the traffic
and roads in India “are not so suitable” for the
$450,000 sports cars. In India, Lamborghini sells
two models: the Gallardo and the Aventador,
which has a top speed of 217mph. Winkelmann
said Lamborghini’s Indian customers were much
younger than those in Europe, with a typical
buyer being in his 30s. However, the most popular
investments remain real estate – mainly within
India – and jewellery."
"India’s super-rich have often surprised people
around the world with their very high spending.
Mukesh Ambani, India’s wealthiest man, has built
the world’s most expensive home in Mumbai,
the business capital. The 27-storey tower has
helicopter pads, indoor cinemas and more than
600 people who work there. It is worth $1 billion.","India’s super-rich have often surprised people
around the world with their spectacular spending.
Mukesh Ambani, the country’s wealthiest man,
has built the world’s most valuable home in
Mumbai, the commercial capital. The 27-storey
tower, complete with helicopter pads, indoor
cinemas and a staff of more than 600, is
worth $1bn.","India’s super-rich have long raised eyebrows
around the world with their spectacular spending.
Mukesh Ambani, the country’s wealthiest man,
has built the world’s most valuable home in
Mumbai, the commercial capital. The 27-storey
tower, complete with helicopter pads, indoor
cinemas and a staff of more than 600, is worth an
estimated $1bn."
"The three-day wedding of the niece of Lakshmi
Mittal, the steel tycoon who lives in the UK and
has $16 billion, cost $80 million. Hundreds of
guests flew to Barcelona for the wedding and
party, which was in a museum in the city.","The three-day wedding of the niece of Lakshmi
Mittal, the UK-based steel tycoon who is worth
$16bn, was reported to have cost $80m.
Hundreds of guests were flown to Barcelona for
the ceremony and party, which took place in a
museum in the city.","The three-day wedding of the niece of Lakshmi
Mittal, the UK-based steel tycoon who is worth
an estimated $16bn, was reported to have
cost $80m. Hundreds of guests were flown to
Barcelona for the ceremony and party, which took
place in a museum in the city."
"But people who buy luxury things are becoming
more and more difficult to satisfy, the report says.
One super-rich person bought nine boxes of
Japanese whisky that cost more than over $750
a bottle for a wedding party. The attraction of
the imported whisky was that no one who came
to the wedding would be able to find the same
drink in India. Another super-rich person bought
identical pairs of Louis Vuitton bags, then cut up
half of them to make clothes that would match
her bags.","But buyers of exclusive luxury goods are
becoming more and more demanding, the report
says. One buyer ordered nine cases of Japanese
whisky costing over $750 a bottle for a wedding
reception. The attraction of the imported whisky
was that no one who attended the wedding would
know how to find the same drink in India. Another
big spender bought identical pairs of Louis
Vuitton bags, then cut up half of them to make
clothes that would match her accessories.","But buyers of luxury goods searching for the
psychological satisfaction of exclusivity are
becoming increasingly demanding, the Kotak
Mahindra report says. One ordered nine cases
of Japanese whisky costing over $750 a bottle
for a wedding reception. The attraction of the
imported whisky was that no one who attended
the wedding would find out how to source the
same drink in India, the report adds. Another big
spender systematically bought identical pairs of
Louis Vuitton bags, then cut up half of them to
make clothes that would match her accessories."
"Even the traditional Indian wedding is changing.
Traditionally, people send presents such as
silver plates, dried fruit or sweets with wedding
invitations. But, now, rich people prefer to send
gifts by top western designers. “These days,
it’s Rolex watches and Louis Vuitton bags,”
says Gupta.","Even the traditional wedding is changing.
Traditionally, presents such as silver plates, dried
fruit or sweets are sent with wedding invitations.
But, now, these presents are being replaced by
gifts by top western designer brands. “These
days, it’s Rolex watches and Louis Vuitton bags,”
says Gupta.","Even the traditional wedding is evolving fast.
Presents such as silver plates, dried fruit or
sweets once sent with wedding invitations are
being replaced by gifts by top western designer
brands. “These days, it’s Rolex watches and
Louis Vuitton bags,” says Gupta."
